"_id";cui;label;pmid;title
5b0d6c423e11593598464a63;C0013264;Muscular Dystrophy, Duchenne;15167589;Myoblast survival enhancement and transplantation success improvement by heat-shock treatment in mdx mice.
5b0d6c423e11593598464a64;C0013264;Muscular Dystrophy, Duchenne;15509501;Targeted expression of insulin-like growth factor-I reduces early myofiber necrosis in dystrophic mdx mice.
5b0d6c423e11593598464a65;C0013264;Muscular Dystrophy, Duchenne;15522473;Tissue Doppler imaging detects early asymptomatic myocardial abnormalities in a dog model of Duchenne's cardiomyopathy.
5b0d6c423e11593598464a66;C0013264;Muscular Dystrophy, Duchenne;15527326;Detection of germline mosaicism in two Duchenne muscular dystrophy families using polymorphic dinucleotide (CA)n repeat loci within the dystrophin gene.
5b0d6c423e11593598464a67;C0013264;Muscular Dystrophy, Duchenne;15528407;Rescue of dystrophic muscle through U7 snRNA-mediated exon skipping.
5b0d6c423e11593598464a68;C0013264;Muscular Dystrophy, Duchenne;15528988;Frameshift deletion mechanisms in Egyptian Duchenne and Becker muscular dystrophy families.
5b0d6c423e11593598464a69;C0013264;Muscular Dystrophy, Duchenne;16259564;Poly(ethylene imine)-poly(ethylene glycol) copolymers facilitate efficient delivery of antisense oligonucleotides to nuclei of mature muscle cells of mdx mice.
5b0d6c423e11593598464a6a;C0013264;Muscular Dystrophy, Duchenne;16261416;The influence of muscle type and dystrophin deficiency on murine expression profiles.
5b0d6c423e11593598464a6b;C0013264;Muscular Dystrophy, Duchenne;16322188;Cardiovascular health supervision for individuals affected by Duchenne or Becker muscular dystrophy.
5b0d6c423e11593598464a6c;C0013264;Muscular Dystrophy, Duchenne;16333772;Swiss physicians' practices of long-term mechanical ventilatory support of patients with Duchenne Muscular Dystrophy.
5b0d6c423e11593598464a6d;C0013264;Muscular Dystrophy, Duchenne;16353285;Preimplantation genetic diagnosis (PGD) for Duchenne muscular dystrophy (DMD) by triplex-nested PCR.
5b0d6c423e11593598464a6e;C0013264;Muscular Dystrophy, Duchenne;15172107;Okadaic acid augments utrophin in myogenic cells.
5b0d6c423e11593598464a6f;C0013264;Muscular Dystrophy, Duchenne;15174552;Progression of scoliosis after spinal fusion in Duchenne's muscular dystrophy.
5b0d6c423e11593598464a70;C0013264;Muscular Dystrophy, Duchenne;15531741;Evolving therapeutic strategies for Duchenne muscular dystrophy: targeting downstream events.
5b0d6c423e11593598464a71;C0013264;Muscular Dystrophy, Duchenne;15531799;Changes of phospholipid composition within the dystrophic muscle by matrix-assisted laser desorption/ionization mass spectrometry and mass spectrometry imaging.
5b0d6c423e11593598464a72;C0013264;Muscular Dystrophy, Duchenne;15537051;Naked plasmid DNA for the treatment of muscular dystrophy.
5b0d6c423e11593598464a73;C0013264;Muscular Dystrophy, Duchenne;15548414;Therapeutic strategies for Duchenne and Becker dystrophies.
5b0d6c423e11593598464a74;C0013264;Muscular Dystrophy, Duchenne;16391714;Age-related alterations in cyclic nucleotide phosphodiesterase activity in dystrophic mouse leg muscle.
5b0d6c423e11593598464a75;C0013264;Muscular Dystrophy, Duchenne;16391721;Chronicles in drug discovery.
5b0d6c423e11593598464a76;C0013264;Muscular Dystrophy, Duchenne;16400417;Duchenne muscular dystrophy: alpha-dystroglycan immunoexpression in skeletal muscle and cognitive performance.
5b0d6c423e11593598464a77;C0013264;Muscular Dystrophy, Duchenne;15175275;Ezrin-dependent regulation of the actin cytoskeleton by beta-dystroglycan.
5b0d6c423e11593598464a78;C0013264;Muscular Dystrophy, Duchenne;15190010;Full-length dystrophin expression in half of the heart cells ameliorates beta-isoproterenol-induced cardiomyopathy in mdx mice.
5b0d6c423e11593598464a79;C0013264;Muscular Dystrophy, Duchenne;15191902;Regenerative capacity of the dystrophic (mdx) diaphragm after induced injury.
5b0d6c423e11593598464a7a;C0013264;Muscular Dystrophy, Duchenne;15549972;The prognostic value of pre-operative predicted forced vital capacity in corrective spinal surgery for Duchenne's muscular dystrophy.
5b0d6c423e11593598464a7b;C0013264;Muscular Dystrophy, Duchenne;15561409;The role of aquaporin-4 in the blood-brain barrier development and integrity: studies in animal and cell culture models.
5b0d6c423e11593598464a7c;C0013264;Muscular Dystrophy, Duchenne;15568487;[Erythrocyte from Duchenne muscular dystrophy is fragile].
5b0d6c423e11593598464a7d;C0013264;Muscular Dystrophy, Duchenne;15571326;Early onset of lipofuscin accumulation in dystrophin-deficient skeletal muscles of DMD patients and mdx mice.
5b0d6c423e11593598464a7e;C0013264;Muscular Dystrophy, Duchenne;16417872;Association of Duchenne muscular dystrophy with autism spectrum disorder.
5b0d6c423e11593598464a7f;C0013264;Muscular Dystrophy, Duchenne;16447752;[Regenerative medicine of skeletal muscle].
5b0d6c423e11593598464a80;C0013264;Muscular Dystrophy, Duchenne;15200272;Reduced expression of aquaporin 4 in human muscles with amyotrophic lateral sclerosis and other neurogenic atrophies.
5b0d6c423e11593598464a81;C0013264;Muscular Dystrophy, Duchenne;15209455;Functional status and muscle strength in people with Duchenne muscular dystrophy living in the community.
5b0d6c423e11593598464a82;C0013264;Muscular Dystrophy, Duchenne;15212940;Improvement of calcium handling and changes in calcium-release properties after mini- or full-length dystrophin forced expression in cultured skeletal myotubes.
5b0d6c423e11593598464a83;C0013264;Muscular Dystrophy, Duchenne;15605953;Report on a Round Table Conference in Monaco on 17th and 18th January, 2004.
5b0d6c423e11593598464a84;C0013264;Muscular Dystrophy, Duchenne;15631675;[A probability analysis for HLA matching in adult stem cell transplantation treating nervous genetic diseases].
5b0d6c423e11593598464a85;C0013264;Muscular Dystrophy, Duchenne;15651327;[The pathomechanism and the direction of therapy development in view of cDNA microarray].
5b0d6c423e11593598464a86;C0013264;Muscular Dystrophy, Duchenne;15651329;[Current status and perspective of gene therapy on dystrophic animal model].
5b0d6c423e11593598464a87;C0013264;Muscular Dystrophy, Duchenne;16533926;The role of Ca2+ in muscle cell damage.
5b0d6c423e11593598464a88;C0013264;Muscular Dystrophy, Duchenne;16550924;The role of dystrophin in the central nervous system: a mini review.
5b0d6c423e11593598464a89;C0013264;Muscular Dystrophy, Duchenne;16550927;Rescue of dystrophin mRNA of Duchenne muscular dystrophy by inducing exon skipping.
5b0d6c423e11593598464a8a;C0013264;Muscular Dystrophy, Duchenne;16550928;The biological function of insulin-like growth factor-I in myogenesis and its therapeutic effect on muscular dystrophy.
5b0d6c423e11593598464a8b;C0013264;Muscular Dystrophy, Duchenne;15221888;A mitochondrial DNA mutation in a patient with an extensive family history of Duchenne muscular dystrophy.
5b0d6c423e11593598464a8c;C0013264;Muscular Dystrophy, Duchenne;15229633;Comparative analysis of antisense oligonucleotide analogs for targeted DMD exon 46 skipping in muscle cells.
5b0d6c423e11593598464a8d;C0013264;Muscular Dystrophy, Duchenne;15760488;The effect of e-, i-, and n-nitric oxide synthase inhibition on colonic motility in normal and muscular dystrophy (mdx) mice.
5b0d6c423e11593598464a8e;C0013264;Muscular Dystrophy, Duchenne;16550932;Major clinical and histopathological characteristics of canine X-linked muscular dystrophy in Japan, CXMDJ.
5b0d6c423e11593598464a8f;C0013264;Muscular Dystrophy, Duchenne;16579520;Cell surface and gene expression regulation molecules in dystrophinopathy: mdx vs. Duchenne.
5b0d6c423e11593598464a90;C0013264;Muscular Dystrophy, Duchenne;16629050;What do animal models have to tell us regarding Duchenne muscular dystrophy?
5b0d6c423e11593598464a91;C0013264;Muscular Dystrophy, Duchenne;16629052;Gene therapy for Duchenne muscular dystrophy: AAV leads the way.
5b0d6c423e11593598464a92;C0013264;Muscular Dystrophy, Duchenne;16629053;Oligonucleotide-mediated gene editing for neuromuscular disorders.
5b0d6c423e11593598464a93;C0013264;Muscular Dystrophy, Duchenne;15233281;The relationship between clinical stage, prognosis and myocardial damage in patients with Duchenne-type muscular dystrophy: five-year follow-up study.
5b0d6c423e11593598464a94;C0013264;Muscular Dystrophy, Duchenne;15246486;Depression in parents of children with Duchenne muscular dystrophy.
5b0d6c423e11593598464a95;C0013264;Muscular Dystrophy, Duchenne;15254585;Human circulating AC133(+) stem cells restore dystrophin expression and ameliorate function in dystrophic skeletal muscle.
5b0d6c423e11593598464a96;C0013264;Muscular Dystrophy, Duchenne;16078270;Muscle-bone interactions in dystrophin-deficient and myostatin-deficient mice.
5b0d6c423e11593598464a97;C0013264;Muscular Dystrophy, Duchenne;16085461;Splicing intervention for Duchenne muscular dystrophy.
5b0d6c423e11593598464a98;C0013264;Muscular Dystrophy, Duchenne;16086277;[Therapy of Duchenne muscular dystrophy with umbilical cord blood stem cell transplantation].
5b0d6c423e11593598464a99;C0013264;Muscular Dystrophy, Duchenne;16629054;Non-viral approaches for gene transfer.
5b0d6c423e11593598464a9a;C0013264;Muscular Dystrophy, Duchenne;16629055;Utrophin upregulation in Duchenne muscular dystrophy.
5b0d6c423e11593598464a9b;C0013264;Muscular Dystrophy, Duchenne;16629056;The modulation of skeletal muscle glycosylation as a potential therapeutic intervention in muscular dystrophies.
5b0d6c423e11593598464a9c;C0013264;Muscular Dystrophy, Duchenne;16629057;Antisense oligonucleotides, exon skipping and the dystrophin gene transcript.
5b0d6c423e11593598464a9d;C0013264;Muscular Dystrophy, Duchenne;16629058;Molecular mechanisms involving IGF-1 and myostatin to induce muscle hypertrophy as a therapeutic strategy for Duchenne muscular dystrophy.
5b0d6c423e11593598464a9e;C0013264;Muscular Dystrophy, Duchenne;15385269;Laminin-alpha1 globular domains 3 and 4 induce heterotrimeric G protein binding to alpha-syntrophin's PDZ domain and alter intracellular Ca2+ in muscle.
5b0d6c423e11593598464a9f;C0013264;Muscular Dystrophy, Duchenne;15627543;Anaesthetic management during labour of a manifesting carrier of Duchenne muscular dystrophy.
5b0d6c423e11593598464aa0;C0013264;Muscular Dystrophy, Duchenne;15642859;Intermittent prednisone therapy in Duchenne muscular dystrophy: a randomized controlled trial.
5b0d6c423e11593598464aa1;C0013264;Muscular Dystrophy, Duchenne;15266833;[Dystrophin and utrophin expression in muscle tissues of DMD mouse model after transplantation treatment by bone marrow mesenchymal stem cells].
5b0d6c423e11593598464aa2;C0013264;Muscular Dystrophy, Duchenne;15268726;Novel Duchenne muscular dystrophy treatment through myoblast transplantation tolerance with anti-CD45RB, anti-CD154 and mixed chimerism.
5b0d6c423e11593598464aa3;C0013264;Muscular Dystrophy, Duchenne;15269471;Valley sign in Becker muscular dystrophy and outliers of Duchenne and Becker muscular dystrophy.
5b0d6c423e11593598464aa4;C0013264;Muscular Dystrophy, Duchenne;15483668;Comparison of high-capacity and first-generation adenoviral vector gene delivery to murine muscle in utero.
5b0d6c423e11593598464aa5;C0013264;Muscular Dystrophy, Duchenne;15536518;Antisense oligonucleotides and short interfering RNAs silencing the cyclin-dependent kinase inhibitor p21 improve proliferation of Duchenne muscular dystrophy patients' primary skeletal myoblasts.
5b0d6c423e11593598464aa6;C0013264;Muscular Dystrophy, Duchenne;15538561;Compositional analysis of muscle in boys with Duchenne muscular dystrophy using MR imaging.
5b0d6c423e11593598464aa7;C0013264;Muscular Dystrophy, Duchenne;15643612;Mutation rates in the dystrophin gene: a hotspot of mutation at a CpG dinucleotide.
5b0d6c423e11593598464aa8;C0013264;Muscular Dystrophy, Duchenne;15653975;Cardiac and sternocleidomastoid muscle involvement in Duchenne muscular dystrophy: an MRI study.
5b0d6c423e11593598464aa9;C0013264;Muscular Dystrophy, Duchenne;15655674;MLPA analysis for the detection of deletions, duplications and complex rearrangements in the dystrophin gene: potential and pitfalls.
5b0d6c423e11593598464aaa;C0013264;Muscular Dystrophy, Duchenne;15694376;A new model mouse for Duchenne muscular dystrophy produced by 2.4 Mb deletion of dystrophin gene using Cre-loxP recombination system.
5b0d6c423e11593598464aab;C0013264;Muscular Dystrophy, Duchenne;15269713;CTLA4Ig delivered by high-capacity adenoviral vector induces stable expression of dystrophin in mdx mouse muscle.
5b0d6c423e11593598464aac;C0013264;Muscular Dystrophy, Duchenne;15272899;Prednisolone therapy in Duchenne muscular dystrophy prolongs ambulation and prevents scoliosis.
5b0d6c423e11593598464aad;C0013264;Muscular Dystrophy, Duchenne;15273747;Systemic delivery of genes to striated muscles using adeno-associated viral vectors.
5b0d6c423e11593598464aae;C0013264;Muscular Dystrophy, Duchenne;16093456;Early onset of inflammation and later involvement of TGFbeta in Duchenne muscular dystrophy.
5b0d6c423e11593598464aaf;C0013264;Muscular Dystrophy, Duchenne;16102988;Functional ability and muscle force in healthy children and ambulant Duchenne muscular dystrophy patients.
5b0d6c423e11593598464ab0;C0013264;Muscular Dystrophy, Duchenne;16114258;[Molecular bases of dystrophinopathies].
5b0d6c423e11593598464ab1;C0013264;Muscular Dystrophy, Duchenne;15538725;The utrophin promoter A drives high expression of the transgenic LacZ gene in liver, testis, colon, submandibular gland, and small intestine.
5b0d6c423e11593598464ab2;C0013264;Muscular Dystrophy, Duchenne;15546876;A functional analysis of mouse models of cardiac disease through metabolic profiling.
5b0d6c423e11593598464ab3;C0013264;Muscular Dystrophy, Duchenne;15563511;Strand bias in oligonucleotide-mediated dystrophin gene editing.
5b0d6c423e11593598464ab4;C0013264;Muscular Dystrophy, Duchenne;15696483;[Clinical pathologic studies and genetic analysis of a female Duchenne muscular dystrophy family].
5b0d6c423e11593598464ab5;C0013264;Muscular Dystrophy, Duchenne;15706555;Alendronate in the treatment of low bone mass in steroid-treated boys with Duchennes muscular dystrophy.
5b0d6c423e11593598464ab6;C0013264;Muscular Dystrophy, Duchenne;15709034;Transfer of the full-length dystrophin-coding sequence into muscle cells by a dual high-capacity hybrid viral vector with site-specific integration ability.
5b0d6c423e11593598464ab7;C0013264;Muscular Dystrophy, Duchenne;15283161;[Detection of micro mutation in dystrophin gene of DMD female carrier].
5b0d6c423e11593598464ab8;C0013264;Muscular Dystrophy, Duchenne;15294170;Targeted exon skipping in transgenic hDMD mice: A model for direct preclinical screening of human-specific antisense oligonucleotides.
5b0d6c423e11593598464ab9;C0013264;Muscular Dystrophy, Duchenne;15300778;Differential expression of the skeletal muscle proteome in mdx mice at different ages.
5b0d6c423e11593598464aba;C0013264;Muscular Dystrophy, Duchenne;16114260;[Pharmacological treatments for Duchenne and Becker dystrophies].
5b0d6c423e11593598464abb;C0013264;Muscular Dystrophy, Duchenne;16122626;A novel approach to identify Duchenne muscular dystrophy patients for aminoglycoside antibiotics therapy.
5b0d6c423e11593598464abc;C0013264;Muscular Dystrophy, Duchenne;15574344;Alpha-enolase plasminogen receptor in myogenesis.
5b0d6c433e11593598464abd;C0013264;Muscular Dystrophy, Duchenne;15608067;Systemic delivery of antisense oligoribonucleotide restores dystrophin expression in body-wide skeletal muscles.
5b0d6c433e11593598464abe;C0013264;Muscular Dystrophy, Duchenne;15616792;Increased mRNA expression of tissue inhibitors of metalloproteinase-1 and -2 in Duchenne muscular dystrophy.
5b0d6c433e11593598464abf;C0013264;Muscular Dystrophy, Duchenne;15723292;Improved molecular diagnosis of dystrophinopathies in an unselected clinical cohort.
5b0d6c433e11593598464ac0;C0013264;Muscular Dystrophy, Duchenne;15725584;Localized expression of specific P2X receptors in dystrophin-deficient DMD and mdx muscle.
5b0d6c433e11593598464ac1;C0013264;Muscular Dystrophy, Duchenne;15728050;Hyperkalemic cardiac arrest after cardiopulmonary bypass in a child with unsuspected duchenne muscular dystrophy.
5b0d6c433e11593598464ac2;C0013264;Muscular Dystrophy, Duchenne;15743370;Evolution of gastric electrical features and gastric emptying in children with Duchenne and Becker muscular dystrophy.
5b0d6c433e11593598464ac3;C0013264;Muscular Dystrophy, Duchenne;15756716;Effective repetitive dystrophin gene transfer into skeletal muscle of adult mdx mice using a helper-dependent adenovirus vector expressing the coxsackievirus and adenovirus receptor (CAR) and dystrophin.
5b0d6c433e11593598464ac4;C0013264;Muscular Dystrophy, Duchenne;15759015;Stable transduction of myogenic cells with lentiviral vectors expressing a minidystrophin.
5b0d6c433e11593598464ac5;C0013264;Muscular Dystrophy, Duchenne;15765540;Relationship between peak cough flow and spirometry in Duchenne muscular dystrophy.
5b0d6c433e11593598464ac6;C0013264;Muscular Dystrophy, Duchenne;15766818;Effect of perindopril on the onset and progression of left ventricular dysfunction in Duchenne muscular dystrophy.
5b0d6c433e11593598464ac7;C0013264;Muscular Dystrophy, Duchenne;15776737;[Delayed onset malignant hyperthermia after a closure of ventricular septal defect].
5b0d6c433e11593598464ac8;C0013264;Muscular Dystrophy, Duchenne;15778741;Tachykinergic neurotransmission is enhanced in duodenum from dystrophic (mdx) mice.
5b0d6c433e11593598464ac9;C0013264;Muscular Dystrophy, Duchenne;15802343;Resting energy expenditure in Duchenne patients using home mechanical ventilation.
5b0d6c433e11593598464aca;C0013264;Muscular Dystrophy, Duchenne;15827935;Use of step activity monitoring for continuous physical activity assessment in boys with Duchenne muscular dystrophy.
5b0d6c433e11593598464acb;C0013264;Muscular Dystrophy, Duchenne;15832549;Association between intellectual functioning and age in children and young adults with Duchenne muscular dystrophy: further results from a meta-analysis.
5b0d6c433e11593598464acc;C0013264;Muscular Dystrophy, Duchenne;15832620;Depressed left ventricular contractile reserve diagnosed by dobutamine stress echocardiography in a patient with Duchenne muscular dystrophy.
5b0d6c433e11593598464acd;C0013264;Muscular Dystrophy, Duchenne;15834124;Lipid imaging by gold cluster time-of-flight secondary ion mass spectrometry: application to Duchenne muscular dystrophy.
5b0d6c433e11593598464ace;C0013264;Muscular Dystrophy, Duchenne;15835271;The syntrophin-dystrobrevin subcomplex in human neuromuscular disorders.
5b0d6c433e11593598464acf;C0013264;Muscular Dystrophy, Duchenne;15841391;Identification of deletions and duplications of the DMD gene in affected males and carrier females by multiple ligation probe amplification (MLPA).
5b0d6c433e11593598464ad0;C0013264;Muscular Dystrophy, Duchenne;15851877;Onset and duration of rocuronium-induced neuromuscular blockade in patients with Duchenne muscular dystrophy.
5b0d6c433e11593598464ad1;C0013264;Muscular Dystrophy, Duchenne;15855387;Definition of the unique human extraocular muscle allotype by expression profiling.
5b0d6c433e11593598464ad2;C0013264;Muscular Dystrophy, Duchenne;15857889;Human muscle gene expression responses to endurance training provide a novel perspective on Duchenne muscular dystrophy.
5b0d6c433e11593598464ad3;C0013264;Muscular Dystrophy, Duchenne;15859443;Continuous infusion propofol general anesthesia for dental treatment in patients with progressive muscular dystrophy.
5b0d6c433e11593598464ad4;C0013264;Muscular Dystrophy, Duchenne;15860797;Expression and regulation of CC class chemokines in the dystrophic (mdx) diaphragm.
5b0d6c433e11593598464ad5;C0013264;Muscular Dystrophy, Duchenne;15861496;Assisted Cough and Pulmonary Compliance in Patients with Duchenne Muscular Dystrophy
5b0d6c433e11593598464ad6;C0013264;Muscular Dystrophy, Duchenne;15886126;A comparison of gait in spinal muscular atrophy, type II and Duchenne muscular dystrophy.
5b0d6c433e11593598464ad7;C0013264;Muscular Dystrophy, Duchenne;15907291;A 1.3 kb promoter fragment confers spatial and temporal expression of utrophin A mRNA in mouse skeletal muscle fibers.
5b0d6c433e11593598464ad8;C0013264;Muscular Dystrophy, Duchenne;15941659;Molecular cloning and protein expression of Duchenne muscular dystrophy gene products in porcine retina.
5b0d6c433e11593598464ad9;C0013264;Muscular Dystrophy, Duchenne;15946649;Generation of skeletal muscle from transplanted embryonic stem cells in dystrophic mice.
5b0d6c433e11593598464ada;C0013264;Muscular Dystrophy, Duchenne;15947771;Contribution of Doppler tissue imaging and myocardial performance index to assessment of left ventricular function in patients with Duchenne's muscular dystrophy.
5b0d6c433e11593598464adb;C0013264;Muscular Dystrophy, Duchenne;15948206;Calpain-dependent alpha-fodrin cleavage at the sarcolemma in muscle diseases.
5b0d6c433e11593598464adc;C0013264;Muscular Dystrophy, Duchenne;15948875;Parents' perspectives on coping with Duchenne muscular dystrophy.
5b0d6c433e11593598464add;C0013264;Muscular Dystrophy, Duchenne;15949330;[Allogeneic umbilical cord blood stem cell transplantation in Duchenne muscular dystrophy].
5b0d6c433e11593598464ade;C0013264;Muscular Dystrophy, Duchenne;15954985;Effect of cyclopiazonic acid, an inhibitor of the sarcoplasmic reticulum Ca-ATPase, on skeletal muscles from normal and mdx mice.
5b0d6c433e11593598464adf;C0013264;Muscular Dystrophy, Duchenne;15961695;Quality of life, physical disability, and respiratory impairment in Duchenne muscular dystrophy.
5b0d6c433e11593598464ae0;C0013264;Muscular Dystrophy, Duchenne;15973020;Duchenne muscular dystrophy: prevalence and patterns of cardiac involvement.
5b0d6c433e11593598464ae1;C0013264;Muscular Dystrophy, Duchenne;15973084;Body composition and water compartment measurements in boys with Duchenne muscular dystrophy.
5b0d6c433e11593598464ae2;C0013264;Muscular Dystrophy, Duchenne;15979033;A G-to-A transition at the fifth position of intron-32 of the dystrophin gene inactivates a splice-donor site both in vivo and in vitro.
5b0d6c433e11593598464ae3;C0013264;Muscular Dystrophy, Duchenne;15984021;CINRG randomized controlled trial of creatine and glutamine in Duchenne muscular dystrophy.
5b0d6c433e11593598464ae4;C0013264;Muscular Dystrophy, Duchenne;15990924;The involvement of oxidative stress in determining the severity and progress of pathological processes in dystrophin-deficient muscles.
5b0d6c433e11593598464ae5;C0013264;Muscular Dystrophy, Duchenne;15991258;Gene therapy flexes muscle.
5b0d6c433e11593598464ae6;C0013264;Muscular Dystrophy, Duchenne;15991868;Diagnosis and management of Duchenne muscular dystrophy in a developing country over a 10-year period.
5b0d6c433e11593598464ae7;C0013264;Muscular Dystrophy, Duchenne;16009551;Impaired primary hemostasis with normal platelet function in Duchenne muscular dystrophy during highly-invasive spinal surgery.
5b0d6c433e11593598464ae8;C0013264;Muscular Dystrophy, Duchenne;16011810;Muscle regeneration in dystrophin-deficientmdxmice studied by gene expression profiling
5b0d6c433e11593598464ae9;C0013264;Muscular Dystrophy, Duchenne;16019212;Tracheoinnominate fistula in a Duchenne muscular dystrophy patient: successful management with an endovascular stent.
5b0d6c433e11593598464aea;C0013264;Muscular Dystrophy, Duchenne;16023353;Lack of dystrophin leads to the selective loss of superior cervical ganglion neurons projecting to muscular targets in genetically dystrophic mdx mice.
5b0d6c433e11593598464aeb;C0013264;Muscular Dystrophy, Duchenne;16023755;[Pain, osteopenia and body composition of 22 patients with Duchenne muscular dystrophy: a descriptive study].
5b0d6c433e11593598464aec;C0013264;Muscular Dystrophy, Duchenne;16024571;Utrophin deficiency worsens cardiac contractile dysfunction present in dystrophin-deficient mdx mice.
5b0d6c433e11593598464aed;C0013264;Muscular Dystrophy, Duchenne;16025101;Dystrophic heart failure blocked by membrane sealant poloxamer.
5b0d6c433e11593598464aee;C0013264;Muscular Dystrophy, Duchenne;16026089;[How we have treated and cared patients with Duchenne muscular dystrophy and severe congestive heart failure].
5b0d6c433e11593598464aef;C0013264;Muscular Dystrophy, Duchenne;16149047;Nutritional therapy improves function and complements corticosteroid intervention in mdx mice.
5b0d6c433e11593598464af0;C0013264;Muscular Dystrophy, Duchenne;16179484;Dietary NaCl supplementation prevents muscle necrosis in a mouse model of Duchenne muscular dystrophy.
5b0d6c433e11593598464af1;C0013264;Muscular Dystrophy, Duchenne;16263771;Oxandrolone enhances skeletal muscle myosin synthesis and alters global gene expression profile in Duchenne muscular dystrophy.
5b0d6c433e11593598464af2;C0013264;Muscular Dystrophy, Duchenne;16281275;Electromyographic studies in mdx and wild-type C57 mice.
5b0d6c433e11593598464af3;C0013264;Muscular Dystrophy, Duchenne;16285002;Dystrophin expression in the mdx mouse after localised and systemic administration of a morpholino antisense oligonucleotide.
5b0d6c433e11593598464af4;C0013264;Muscular Dystrophy, Duchenne;16307000;Restoration of all dystrophin protein interactions by functional domains in trans does not rescue dystrophy.
5b0d6c433e11593598464af5;C0013264;Muscular Dystrophy, Duchenne;16321987;Human mesenchymal stem cells ectopically expressing full-length dystrophin can complement Duchenne muscular dystrophy myotubes by cell fusion.
5b0d6c433e11593598464af6;C0013264;Muscular Dystrophy, Duchenne;16331671;Automated sequence screening of the entire dystrophin cDNA in Duchenne dystrophy: point mutation detection.
5b0d6c433e11593598464af7;C0013264;Muscular Dystrophy, Duchenne;16337060;Acquired noncompaction in Duchenne muscular dystrophy.
5b0d6c433e11593598464af8;C0013264;Muscular Dystrophy, Duchenne;16361117;Gene therapy strategies for Duchenne muscular dystrophy utilizing recombinant adeno-associated virus vectors.
5b0d6c433e11593598464af9;C0013264;Muscular Dystrophy, Duchenne;16362975;Noninvasive ventilation during gastrostomy tube placement in patients with severe duchenne muscular dystrophy: case reports and review of the literature.
5b0d6c433e11593598464afa;C0013264;Muscular Dystrophy, Duchenne;16368206;Tracheo-arterial fistula in tracheostomy patients with Duchenne muscular dystrophy.
5b0d6c433e11593598464afb;C0013264;Muscular Dystrophy, Duchenne;16400051;Estimating body composition in children with Duchenne muscular dystrophy: comparison of bioelectrical impedance analysis and skinfold-thickness measurement.
5b0d6c433e11593598464afc;C0013264;Muscular Dystrophy, Duchenne;16403950;Green tea extract and its major polyphenol (-)-epigallocatechin gallate improve muscle function in a mouse model for Duchenne muscular dystrophy.
5b0d6c433e11593598464afd;C0013264;Muscular Dystrophy, Duchenne;16430414;The postoperative cardiovascular arrest of a 5-year-old male: an initial presentation of Duchenne's muscular dystrophy.
5b0d6c433e11593598464afe;C0013264;Muscular Dystrophy, Duchenne;16443393;Utrophin upregulation for treating Duchenne or Becker muscular dystrophy: how close are we?
5b0d6c433e11593598464aff;C0013264;Muscular Dystrophy, Duchenne;16443396;Transduction of myogenic cells by retargeted dual high-capacity hybrid viral vectors: robust dystrophin synthesis in duchenne muscular dystrophy muscle cells.
5b0d6c433e11593598464b00;C0013264;Muscular Dystrophy, Duchenne;16444267;Systemic delivery of morpholino oligonucleotide restores dystrophin expression bodywide and improves dystrophic pathology.
5b0d6c433e11593598464b01;C0013264;Muscular Dystrophy, Duchenne;16476707;Absence of alpha 7 integrin in dystrophin-deficient mice causes a myopathy similar to Duchenne muscular dystrophy.
5b0d6c433e11593598464b02;C0013264;Muscular Dystrophy, Duchenne;16480387;Age dependence of the human skeletal muscle stem cell in forming muscle tissue.
5b0d6c433e11593598464b03;C0013264;Muscular Dystrophy, Duchenne;16483403;Cardiac monitoring and treatment for children and adolescents with neuromuscular disorders.
5b0d6c433e11593598464b04;C0013264;Muscular Dystrophy, Duchenne;16487936;"Expression profiling of muscles from Fukuyama-type congenital muscular dystrophy and laminin-alpha 2 deficient congenital muscular dystrophy; is congenital muscular dystrophy a primary fibrotic disease?"
5b0d6c433e11593598464b05;C0013264;Muscular Dystrophy, Duchenne;16488607;Diaphragmatic function in advanced Duchenne muscular dystrophy.
5b0d6c433e11593598464b06;C0013264;Muscular Dystrophy, Duchenne;16488666;Induction of dystrophin expression by exon skipping in mdx mice following intramuscular injection of antisense oligonucleotides complexed with PEG-PEI copolymers.
5b0d6c433e11593598464b07;C0013264;Muscular Dystrophy, Duchenne;16495176;[Dystrophin expression and pathology of diaphragm muscles of mdx mice after xenogenic bone marrow stem cell transplantation].
5b0d6c433e11593598464b08;C0013264;Muscular Dystrophy, Duchenne;16496225;Mini-dystrophin efficiently incorporates into the dystrophin protein complex in living cells.
5b0d6c433e11593598464b09;C0013264;Muscular Dystrophy, Duchenne;16501048;Body-wide gene therapy of Duchenne muscular dystrophy in the mdx mouse model.
5b0d6c433e11593598464b0a;C0013264;Muscular Dystrophy, Duchenne;16770778;Long-term administration of pirfenidone improves cardiac function in mdx mice.
5b0d6c433e11593598464b0b;C0013264;Muscular Dystrophy, Duchenne;16770793;Passive mechanical properties of maturing extensor digitorum longus are not affected by lack of dystrophin.
5b0d6c433e11593598464b0c;C0013264;Muscular Dystrophy, Duchenne;16502423;Pentoxifylline fails to attenuate fibrosis in dystrophic (mdx) diaphragm muscle.
5b0d6c433e11593598464b0d;C0013264;Muscular Dystrophy, Duchenne;16504060;Tests for differential gene expression using weights in oligonucleotide microarray experiments
5b0d6c433e11593598464b0e;C0013264;Muscular Dystrophy, Duchenne;17160947;[Cell therapy for Duchenne muscular dystrophy].
